ITEM: TIMESTEP
38300000
ITEM: NUMBER OF ATOMS
1000
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 9.4000000000000004e+00
0.0000000000000000e+00 9.4000000000000004e+00
0.0000000000000000e+00 9.4000000000000004e+00
ITEM: ATOMS id type x y z vx vy vz
1 1 0.810434 5.17262 8.47026 -0.839638 0.421346 0.32391
2 1 7.09916 6.96766 0.530832 0.0434252 0.0865087 -0.922347
3 1 3.09307 2.41099 3.13389 0.505815 1.36335 0.314879
4 1 7.47041 8.07283 8.22007 -0.184014 0.466456 1.25955
5 1 1.18756 9.27604 5.06779 -1.61746 -0.879631 -0.924558
6 1 7.23432 7.41855 7.27694 0.296597 0.125186 0.566682
7 1 2.12141 9.14913 1.64699 -0.360525 0.391725 1.2426
8 1 4.13713 0.748778 7.28153 0.491913 0.197195 0.649367
9 1 2.41477 5.98746 5.91415 -0.333111 -0.221407 0.205934
10 1 1.30107 5.7705 0.113347 -0.26729 -0.117613 0.0774446
11 1 7.19601 0.546446 5.02709 -0.551419 -1.18937 -0.448775
12 1 0.324248 0.615077 1.72571 -0.151141 -0.396693 -0.724418
13 1 2.18252 2.94754 1.13284 -0.372017 0.777548 0.480498
14 1 3.75837 4.12878 3.54857 0.364808 -0.38149 -0.0804502
15 1 6.58784 2.36166 0.380502 -1.05723 0.752726 0.178283
16 1 0.755195 1.35684 5.96192 0.581929 0.554532 0.786789
17 1 8.59993 2.99663 1.22781 -0.156895 0.782493 0.990753
18 1 5.79819 7.20746 8.43648 -0.452362 0.0482845 1.20508
19 1 4.16578 4.26235 8.91925 -1.29364 -0.00158083 -0.220151
20 1 7.52508 5.5797 6.70842 0.855096 -0.318999 0.430377
21 1 8.0888 0.398151 2.96529 -0.326683 0.742213 0.528721
22 1 2.33767 1.87628 7.04313 0.0924744 0.0705855 0.266149
23 1 5.18154 2.00585 8.54204 -0.0930489 -0.707667 0.305906
24 1 3.45684 4.26294 6.87077 0.252835 1.83189 -0.203122
25 1 7.86881 1.20033 9.25839 0.387781 0.245234 -1.75283
26 1 0.490442 4.35331 2.86635 1.12814 -0.0470032 -0.638869
27 1 0.696528 7.28643 0.642613 0.822106 -0.55995 0.17393
28 1 3.49796 2.1092 2.13005 -0.655793 1.68606 0.569493
29 1 0.579638 5.14466 6.68473 0.117808 -0.616363 -1.01676
30 1 0.0315116 3.54153 6.082 0.555452 -0.636093 0.608032
31 1 2.32013 2.44003 2.0332 -1.05579 1.15125 -1.3398
32 1 7.27853 5.86839 5.6341 -0.477588 -0.447666 -0.699949
33 1 2.17444 8.37057 8.68911 -0.887774 0.107926 -0.431746
34 1 5.6514 0.264494 3.58344 -0.568299 -0.87123 0.157868
35 1 0.622075 1.93327 2.51804 -0.0716189 -1.80117 1.2057
36 1 3.6545 7.93589 3.40295 1.13181 0.539259 1.0258
37 1 5.56021 8.41749 0.358454 1.22047 -0.652576 -0.760824
38 1 1.42145 6.35217 2.38904 0.480095 0.356567 -0.443465
39 1 0.977144 8.38323 8.35054 0.613457 0.206333 -0.172939
40 1 7.64065 2.31263 0.0559303 -0.327449 0.223668 0.33572
41 1 7.21423 7.45607 5.57925 0.482361 -0.51021 -0.682988
42 1 1.0561 1.43562 4.27597 -0.579336 -0.369644 0.595388
43 1 1.6067 9.35763 8.42834 -1.41756 -0.176621 -0.402161
44 1 2.06964 3.34515 5.58267 -0.797249 -0.649211 0.480058
45 1 5.42564 2.88636 4.56911 -1.04548 0.0703733 -1.283
46 1 2.69987 3.32113 3.89123 -0.157207 0.065046 1.13955
47 1 1.96381 6.43989 0.473637 0.343247 0.00913539 -0.217429
48 1 6.01653 5.76367 2.73736 -0.994507 0.422296 -0.35584
49 1 4.13572 4.27067 4.95299 0.807547 0.281199 -0.00400425
50 1 1.18602 8.75871 4.00521 -0.327626 -0.573314 -0.756941
51 1 0.728897 5.37741 2.92639 -1.2678 0.480843 1.29237
52 1 3.60859 1.10243 2.49901 -0.395094 0.0591765 0.327919
53 1 3.03228 1.3979 4.53471 0.00378947 -0.423911 -0.995781
54 1 6.84977 7.20014 8.2468 -0.438752 -0.307279 -0.105627
55 1 1.37085 5.08413 7.4986 -1.23236 -0.961192 0.682429
56 1 1.65337 4.7236 8.94513 -1.00726 -0.18542 0.848713
57 1 8.0439 7.28216 6.21299 -0.536307 1.49579 0.382743
58 1 8.2521 8.1143 9.25367 -0.0536079 0.0208339 0.0649292
59 1 7.96706 8.62646 7.33333 -0.102368 -0.508947 -1.43628
60 1 1.72692 7.06738 3.13948 -0.974797 -0.0615187 -0.315469
61 1 2.6967 1.56357 2.46694 0.265415 0.72901 -1.5551
62 1 0.806615 -0.00135024 0.526503 -1.04221 -0.606701 1.17859
63 1 6.4875 0.0469382 7.19612 1.0746 0.404473 -1.14216
64 1 8.23469 7.21211 0.489319 0.71442 0.719547 1.25844
65 1 0.087274 1.00058 4.19155 -0.137533 0.0426236 1.19953
66 1 2.03065 6.36359 5.03954 1.37191 0.671231 -0.553625
67 1 2.92923 8.12557 2.42215 0.125026 -0.634119 0.538924
68 1 5.00796 6.439 0.593381 0.760957 -0.688626 -1.52259
69 1 5.57028 3.96097 2.98473 -1.03711 0.353638 0.306183
70 1 6.89457 3.24674 3.09128 -1.17804 1.69303 -0.90021
71 1 7.74076 3.62924 0.614227 -2.01192 -0.969589 -0.953485
72 1 6.5765 9.15127 5.08396 0.766676 -0.251582 0.312241
73 1 3.20696 6.08806 6.67121 -0.14171 -0.733934 0.83079
74 1 5.89099 8.19947 4.19676 -0.329676 -0.0785746 0.0578288
75 1 6.82651 2.11352 8.00555 0.0979132 1.14265 0.657027
76 1 6.79863 3.32951 0.895495 0.966499 1.09974 -0.532183
77 1 1.8024 2.83932 3.64697 -0.10007 -1.3044 0.171749
78 1 4.48489 7.54 2.00924 0.00963016 0.899083 0.060815
79 1 6.64026 0.94654 7.5821 -0.320902 0.155411 2.06131
80 1 8.60344 7.26052 8.87721 -0.591376 0.0339883 -0.788888
81 1 3.63984 7.01381 5.49362 0.694265 -1.01768 0.231262
82 1 5.62848 1.11669 4.30097 -0.714694 -0.417373 -0.11936
83 1 4.18572 6.18969 4.4782 0.437955 0.316973 0.468713
84 1 0.289115 7.3962 7.03161 -2.07448 0.0963505 -0.679916
85 1 2.63154 1.65769 0.481203 -0.946943 -1.33835 0.0993032
86 1 3.48038 4.13712 0.332774 1.40435 0.543758 -1.32103
87 1 6.47949 1.44543 4.66441 -0.0962545 -0.142341 0.0381608
88 1 9.29284 2.23875 8.40907 -1.08771 -1.01474 -0.393492
89 1 0.431608 3.3518 2.51273 -0.460442 -0.616969 0.644299
90 1 7.41567 3.71385 2.2833 0.378612 0.923795 1.40594
91 1 8.4527 5.85713 5.21691 0.995362 0.361767 -0.708557
92 1 6.73434 6.18531 8.41941 0.0447052 1.438 -0.408044
93 1 2.77335 8.41764 5.15725 0.504437 0.648239 -1.01084
94 1 1.54155 8.72173 0.894507 -0.251908 -0.237489 -0.172424
95 1 1.91597 4.2357 2.32546 0.785199 0.190129 -0.319303
96 1 2.7283 1.40172 8.90459 0.579285 -0.651551 -0.741751
97 1 2.00353 1.98796 3.10043 0.538854 0.806451 -0.352978
98 1 5.3015 1.30352 3.28855 -0.161079 -0.0786847 -0.407258
99 1 1.39466 0.348384 4.14208 0.123667 0.636292 1.39294
100 1 6.51908 7.18379 3.81451 0.04865 1.39931 0.608674
101 1 4.32918 5.4756 2.92675 0.0393704 -0.607545 -0.348523
102 1 6.49032 0.405522 4.27949 -1.17316 -0.301359 1.43032
103 1 0.641668 8.36097 0.342739 -0.198521 0.0303713 -0.840115
104 1 4.20536 9.19585 9.1074 -0.00968881 0.0493252 -0.741178
105 1 7.51222 8.90944 5.54297 0.286976 -1.80778 -0.598735
106 1 7.85367 2.14218 7.4762 0.133535 0.174429 -0.618543
107 1 8.33819 8.09523 0.885939 0.915986 -0.815431 0.460863
108 1 9.3537 1.17423 6.73138 0.683746 -0.251996 -0.697916
109 1 6.33856 4.06183 3.68998 0.0388782 -0.110574 1.59161
110 1 8.49996 5.80559 7.05449 -0.405418 -0.292734 -0.129887
111 1 4.28894 7.21724 0.178542 -0.777363 0.304772 -0.713824
112 1 6.11674 0.807488 9.04914 0.368314 -0.358715 0.132611
113 1 4.03267 4.55946 7.77578 0.761708 -1.01121 -0.204069
