#bin. KALJ data file T=0.5

1000 atoms
2 atom types

0 9.4 xlo xhi
0 9.4 ylo yhi
0 9.4 zlo zhi

Masses

1 1.0
2 1.0

Atoms

1 1 4.32073 9.2343 5.87957
2 1 6.1931 5.66294 2.07125
3 1 3.41474 8.26533 4.40911
4 1 2.88409 1.36647 2.51755
5 1 9.15551 3.93592 6.35223
6 1 5.65335 5.80943 5.86476
7 1 8.63289 2.20851 9.24604
8 1 5.73154 6.47426 0.253642
9 1 6.17234 7.54556 3.5209
10 1 6.75419 7.17885 8.68966
11 1 7.17206 8.27804 8.12198
12 1 7.79626 3.71705 5.27579
13 1 4.14353 8.13786 6.3393
14 1 6.55253 6.54582 2.1909
15 1 2.47793 5.99435 1.49582
16 1 5.29649 9.13529 3.20881
17 1 1.92639 5.51664 8.71788
18 1 8.29695 6.35567 7.49635
19 1 3.56504 0.267525 6.22895
20 1 4.32594 2.14959 3.12477
21 1 2.15752 2.48213 1.58886
22 1 3.3523 5.86836 8.63573
23 1 0.74735 4.4932 9.28696
24 1 6.31591 3.86561 3.18442
25 1 1.18223 3.72766 9.19914
26 1 5.1365 2.03948 8.57311
27 1 1.08205 5.15671 1.02975
28 1 1.23916 2.62894 1.47927
29 1 4.23734 7.18558 2.93671
30 1 1.46024 7.71109 9.10178
31 1 4.7161 3.1835 1.68139
32 1 6.96182 4.35366 7.58023
33 1 3.57927 8.41912 5.57256
34 1 4.00546 3.19098 9.14026
35 1 6.91385 5.70349 1.33
36 1 0.287728 1.84713 8.16578
37 1 7.3262 5.26478 7.4217
38 1 6.44138 2.62975 6.00626
39 1 1.76825 6.15986 0.026702
40 1 6.8342 8.09434 4.01153
41 1 5.69374 1.16845 3.51572
42 1 7.33973 6.0854 5.92382
43 1 9.14755 8.54124 4.75037
44 1 9.32499 0.00193595 5.23293
45 1 4.59842 2.75753 8.61135
46 1 4.55117 0.388516 0.639162
47 1 1.80379 3.77378 7.61734
48 1 3.01058 7.74606 5.20204
49 1 5.63734 9.13743 2.2766
50 1 0.892126 3.23452 7.68981
51 1 6.91824 3.42132 8.08339
52 1 6.59337 4.87489 1.80574
53 1 5.02798 7.22545 2.21053
54 1 6.91771 1.48327 2.44853
55 1 8.91894 1.19197 1.40189
56 1 1.4821 5.65083 1.76742
57 1 0.302065 0.0535444 6.40806
58 1 2.27809 2.95948 0.621623
59 1 8.82942 7.46574 1.96931
60 1 3.99667 3.64786 2.86299
61 1 4.74189 6.77472 4.73661
62 1 5.79429 7.65092 6.14235
63 1 3.60684 4.20879 6.94127
64 1 0.67954 4.92132 3.49091
65 1 0.841828 3.62251 1.73218
66 1 1.42374 4.14494 1.36715
67 1 2.96182 6.72577 8.26479
68 1 5.92233 8.46206 5.78096
69 1 2.49023 3.57527 6.15696
70 1 5.04658 1.01911 8.37094
71 1 9.31396 7.22675 6.97971
72 1 0.100063 2.23862 9.14943
73 1 8.41931 3.55313 6.97022
74 1 4.67155 6.98513 8.55346
75 1 8.9324 3.53372 0.854365
76 1 0.326715 2.34381 5.01266
77 1 3.13052 3.77761 2.94095
78 1 1.88767 5.77414 3.75357
79 1 5.71546 4.56246 4.77304
80 1 5.91841 4.09212 5.48218
81 1 2.61189 5.81915 7.32427
82 1 3.43716 6.74237 7.41027
83 1 0.761596 6.05929 1.32506
84 1 2.53003 3.33948 8.05252
85 1 2.51884 5.27228 3.31311
86 1 4.99189 5.55019 7.24631
87 1 0.37832 7.93369 7.16221
88 1 6.70123 6.13542 5.38429
89 1 0.245477 1.48908 6.07278
90 1 4.35398 1.53748 8.83702
91 1 6.70049 2.62492 2.43447
92 1 8.75525 0.167858 6.05661
93 1 8.36338 6.90943 6.81325
94 1 7.54639 5.92814 0.420948
95 1 6.99603 2.56714 5.29162
96 1 8.76034 2.35357 4.91511
97 1 2.63348 5.9355 2.68436
98 1 7.73487 2.25822 4.77408
99 1 0.523385 6.69126 8.43103
100 1 4.12877 7.37247 7.79003
101 1 7.97344 5.58996 7.90037
102 1 5.47265 1.94498 7.16311
103 1 7.99255 7.22124 1.63931
104 1 6.43095 2.524 0.985177
105 1 0.342539 2.53732 7.54105
106 1 8.8976 8.13554 7.31526
107 1 0.69799 0.691063 2.76168
108 1 5.04029 3.67363 7.60205
109 1 9.1908 1.5411 2.51024
110 1 9.08803 0.751517 8.17727
111 1 1.08299 5.8823 5.91469
112 1 5.51288 8.58772 8.57376
113 1 0.100775 3.65498 2.56173
114 1 9.075 5.74379 4.06731
115 1 3.86708 2.47226 7.33695
116 1 6.26368 7.51416 7.75566
117 1 7.87786 6.9935 5.19384
118 1 0.587314 6.83012 2.84035
119 1 0.536445 0.56855 9.36111
120 1 4.036 3.16709 4.60483
121 1 3.2742 2.10907 2.10743
122 1 1.18476 2.84585 4.93799
123 1 6.10519 6.1351 8.13945
124 1 7.08249 8.34585 2.90568
125 1 3.28015 7.10255 0.181455
126 1 4.39859 1.84333 1.49803
127 1 3.0244 3.09366 4.60174
128 1 8.11893 4.65695 4.06268
129 1 2.02373 4.39038 6.48275
130 1 2.31224 3.06635 2.82224
131 1 4.42227 6.56583 7.51111
132 1 7.07942 8.69389 1.41474
133 1 7.0602 9.04013 4.34727
134 1 6.38605 3.75166 8.7702
135 1 2.68251 6.34453 9.24117
136 1 4.19765 2.63896 2.33704
137 1 6.34252 2.92995 4.73306
138 1 8.24884 6.46588 4.37189
139 1 4.00592 5.34759 0.483389
140 1 6.73666 6.21381 8.85392
141 1 1.11807 1.64179 0.905976
142 1 3.14397 1.88034 7.07706
143 1 7.39115 4.02467 4.48417
144 1 0.973474 6.28259 0.386745
145 1 6.75836 4.7908 0.620028
146 1 7.96567 3.91096 2.74886
147 1 7.12597 5.31845 5.47647
148 1 8.51296 4.2339 0.417816
149 1 7.84577 8.83267 5.19477
150 1 1.98354 9.06228 8.70581
151 1 5.13015 8.85776 5.96906
152 1 0.0480839 4.11283 7.92444
153 1 0.865517 8.11047 6.35534
154 1 2.63776 1.51679 1.64461
155 1 4.25565 0.228842 3.94576
156 1 2.36283 4.07967 1.96238
157 1 4.8035 6.2581 6.69049
158 1 7.00994 9.319 3.0647
159 1 5.30889 1.03418 7.26176
160 1 8.30672 9.22389 2.30594
161 1 7.96894 3.09646 1.2681
162 1 5.09346 0.0605969 7.50165
163 1 7.52103 5.32056 4.47909
164 1 8.71592 2.24615 5.9169
165 1 8.12736 7.41866 4.37113
166 1 0.198127 6.29597 6.89866
167 1 4.92977 6.19216 5.43704
168 1 6.58582 3.66431 4.18955
169 1 8.24889 4.15572 6.30858
170 1 7.31789 4.89332 8.26353
171 1 2.69093 3.10153 1.82802
172 1 1.43722 7.49546 4.81083
173 1 0.75112 4.32997 4.47796
174 1 8.60798 3.83912 3.42512
175 1 0.976901 8.3022 1.38508
176 1 4.038 3.01764 3.68905
177 1 0.442626 1.17773 3.40616
178 1 7.91337 6.75902 9.11352
179 1 4.22309 4.33956 7.52555
180 1 7.81078 7.76672 6.624
181 1 7.95809 8.1547 7.48922
182 1 4.95303 4.78512 0.403898
183 1 0.651127 2.95231 9.31345
184 1 2.60604 3.10194 9.03279
185 1 8.77846 5.73927 1.80955
186 1 8.49612 7.98791 2.82986
187 1 1.65309 6.55763 5.70095
188 1 7.3109 2.28104 6.15897
189 1 5.73639 6.8619 5.42551
190 1 4.12705 3.94042 5.17199
191 1 4.07461 5.91654 1.50865
192 1 6.17546 1.45739 7.57102
193 1 7.7444 5.80019 8.81639
194 1 2.45522 6.00248 5.85718
195 1 9.0323 2.92506 3.3961
196 1 1.94945 1.22123 2.43376
197 1 3.71266 8.99917 8.22844
198 1 2.9873 9.22064 9.02169
199 1 7.21996 5.81365 2.29502
200 1 5.21113 6.0677 9.00881
201 1 3.21156 5.45147 6.059
202 1 0.613956 5.58936 4.14043
203 1 3.45034 2.83326 8.49425
204 1 8.05856 9.0077 1.37549
205 1 3.47136 8.31447 9.30677
206 1 0.242591 6.38904 9.25031
207 1 5.64583 7.51178 1.69129
208 1 1.86071 1.95671 4.53256
209 1 1.45533 2.22074 6.20192
210 1 4.03637 0.673912 4.82066
211 1 4.09752 4.93492 8.85099
212 1 7.06816 5.339 9.22611
213 1 4.81995 3.57689 0.116128
214 1 0.347818 6.77529 0.727436
215 1 5.36243 3.11861 1.0405
216 1 0.257627 5.86886 8.01916
217 1 9.11523 6.77944 7.71954
218 1 1.9663 8.413 3.319
219 1 9.25333 8.31079 8.55184
220 1 7.6344 6.15379 1.50903
221 1 6.89224 7.92758 6.27847
222 1 1.40637 1.9252 7.17815
223 1 6.27012 5.33643 4.64695
224 1 2.58468 0.519158 2.70191
225 1 1.60049 7.00586 7.9321
226 1 3.88258 9.322 9.40063
227 1 3.64846 5.6169 5.2225
228 1 4.43157 8.9842 6.74805
229 1 6.06873 1.50067 0.801369
230 1 1.44511 5.09423 4.18202
231 1 6.08913 1.03448 4.30965
232 1 1.78803 4.2477 4.11269
233 1 8.04122 8.14663 1.9476
234 1 7.58151 5.27055 3.42546
235 1 6.24824 8.56044 4.57762
236 1 3.80597 7.22289 4.55005
237 1 3.68599 0.677499 0.850121
238 1 1.94276 3.49034 1.2909
239 1 1.2667 2.73298 8.32357
240 1 3.98864 6.87177 6.58021
241 1 0.81359 3.01085 2.42172
242 1 8.54735 5.28993 4.78206
243 1 1.97742 1.45253 0.80685
244 1 6.45584 8.91621 6.70571
245 1 6.97157 6.9009 0.154812
246 1 8.70346 3.6662 8.61697
247 1 0.993621 0.415362 6.01522
248 1 4.30722 5.90082 9.11608
249 1 4.94247 0.817883 4.45284
250 1 8.64389 1.46852 0.400124
251 1 6.36173 7.27692 6.91862
252 1 7.35604 4.41502 9.12382
253 1 1.10646 7.09151 2.01498
254 1 2.36717 6.86849 7.3914
255 1 3.55974 2.22636 6.36561
256 1 2.0533 9.00406 2.29531
257 1 7.62328 3.96295 8.42612
258 1 5.28094 4.12202 0.913915
259 1 6.77276 6.5957 7.74056
260 1 8.15699 4.79931 9.03041
261 1 8.79981 6.22174 5.20735
262 1 0.160721 5.62161 4.97764
263 1 7.88163 8.76979 3.12185
264 1 2.57709 8.32154 8.90626
265 1 9.27725 2.5667 6.66881
266 1 0.539534 8.93975 7.12037
267 1 2.22336 5.05887 1.41953
268 1 2.63106 7.73586 6.80967
269 1 5.84312 0.257837 5.2495
270 1 2.97649 8.37549 6.32607
271 1 7.63747 9.04912 7.00223
272 1 3.27756 0.91499 1.83763
273 1 2.50986 5.49622 4.41886
274 1 5.91701 8.13482 0.494962
275 1 0.484421 7.53599 0.245191
276 1 1.41976 0.00377157 9.23464
277 1 1.1716 4.5932 5.48183
278 1 1.52051 4.54705 0.448958
279 1 7.08285 1.55297 5.22882
280 1 6.67552 4.49897 4.51226
281 1 0.359858 9.05261 9.30225
282 1 4.09256 1.30898 6.73742
283 1 8.66182 4.08721 2.27205
284 1 5.54643 4.38905 8.63138
285 1 5.67185 5.35235 7.91985
286 1 5.03765 8.15354 0.105626
287 1 2.37395 1.95208 6.58748
288 1 0.554195 3.30953 4.21861
289 1 9.39258 1.70156 6.98876
290 1 0.247247 4.82363 5.39691
291 1 7.15395 7.37809 4.48617
292 1 5.14593 7.95507 5.59698
293 1 7.10519 1.4012 6.18541
294 1 8.19037 5.17149 2.69604
295 1 5.93466 5.8336 3.04614
296 1 6.19605 8.493 7.71804
297 1 9.35645 1.21941 9.03207
298 1 9.29018 6.75094 4.1658
299 1 1.03461 8.98268 0.811858
300 1 1.37813 7.2211 2.99647
301 1 8.41998 8.12102 8.23758
302 1 5.10139 6.14034 8.01137
303 1 1.79959 3.83394 5.54776
304 1 4.58474 2.63218 0.999687
305 1 0.633116 4.02976 7.19681
306 1 9.16389 5.00925 7.56158
307 1 4.79414 8.92736 3.96607
308 1 5.55626 6.60973 1.40502
309 1 0.437914 8.75182 5.75501
310 1 1.74244 5.75296 5.0995
311 1 5.43962 0.652499 1.76681
312 1 4.4102 5.3628 7.88535
313 1 1.59116 0.953311 0.0316559
314 1 4.14381 8.19757 1.65512
315 1 9.15108 1.92714 0.947706
316 1 5.81082 3.19247 7.84378
317 1 8.53329 0.56915 0.394243
318 1 5.72768 0.565139 9.33769
319 1 5.642 5.18496 3.96807
320 1 5.38166 2.50086 6.43902
321 1 9.30144 1.97627 3.36423
322 1 7.43917 7.46973 2.81347
323 1 4.57072 1.56502 5.01152
324 1 1.72234 5.15041 5.96295
325 1 4.85574 0.339201 2.50946
326 1 2.99433 8.37219 3.51016
327 1 5.71937 6.55105 6.43394
328 1 4.59015 8.84656 2.35217
329 1 9.26166 3.20356 5.92586
330 1 1.74881 4.82059 3.33623
331 1 3.93832 8.20066 8.43099
332 1 0.663668 2.12665 6.69647
333 1 8.34162 7.05885 2.74374
334 1 5.8125 3.87479 7.02494
335 1 2.85408 4.72435 4.16203
336 1 6.06776 2.6377 6.90728
337 1 6.87533 7.99362 7.248
338 1 6.40377 0.0644895 8.3445
339 1 9.39391 7.61518 1.03829
340 1 6.5727 5.42961 6.17797
341 1 5.86465 5.68529 6.75529
342 1 3.70707 6.57421 8.92809
343 1 8.78986 8.70442 5.67444
344 1 3.77496 8.95974 0.801122
345 1 3.78567 9.12256 5.07372
346 1 1.19087 6.02394 3.15181
347 1 1.84933 7.81997 0.75179
348 1 7.67605 2.91046 2.57845
349 1 4.2777 5.32692 3.02222
350 1 3.66377 2.08967 9.25295
351 1 1.13416 6.59854 4.71765
352 1 5.70842 2.29804 7.90031
353 1 2.09214 8.09851 5.32289
354 1 7.40345 3.40458 6.18056
355 1 1.77452 3.90315 2.94792
356 1 0.471312 9.13337 1.50258
357 1 8.99481 8.3587 2.14418
358 1 2.95843 4.59375 6.15613
359 1 6.97642 2.08629 7.09626
360 1 6.21165 0.386328 6.49176
361 1 8.38635 0.601594 4.04933
362 1 8.84226 5.03149 6.33583
363 1 6.83959 3.9383 6.58112
364 1 2.17999 2.59616 8.32953
365 1 0.292618 1.3079 4.98903
366 1 7.11254 3.2142 1.26007
367 1 5.63276 2.31247 3.89117
368 1 2.64785 7.17498 2.14092
369 1 2.74382 0.404681 6.82716
370 1 4.46307 2.14313 6.69295
371 1 2.41999 2.82287 6.99481
372 1 6.20195 0.142551 3.51334
373 1 7.90908 5.73162 5.14999
374 1 0.922855 7.2092 5.46849
375 1 6.75901 0.984237 7.05868
376 1 4.99008 5.2961 1.06968
377 1 5.02707 3.60084 6.4588
378 1 8.74237 6.16502 6.68789
379 1 5.68848 1.67337 4.68201
380 1 5.376 5.2846 5.25986
381 1 0.0892868 5.36308 1.29667
