1 1.7731840401314479e-14 4.8646838348061991e+01 2.1505363239576867e+00
2 1.5441408679957304e-14 2.2612705460900826e+00 4.3788649935219809e-01
3 2.0193376126494075e-14 4.6310321196440363e+01 1.3749978906280933e+00
4 1.9963177997902404e+00 1.0878579321975370e+00 1.3064478852420847e+00
5 1.9998014346193069e+00 4.7477030565932758e+01 5.4375527475641705e-01
6 2.0001649132005497e+00 3.4331346291222760e+00 2.0440720408409523e+00
7 1.8761402807347059e-14 6.9500980050639525e+00 1.8924133328637647e+00
8 1.8912692902303294e-14 9.2906982118643402e+00 1.5252792204124779e-01
9 1.8993473604381358e-14 4.6070434895935763e+00 1.1688446290531807e+00
10 2.0112397481262470e+00 8.1204257904303816e+00 1.0228715065282332e+00
11 2.0078415980908968e+00 5.7786753981249497e+00 3.0528708798062532e-01
12 2.0076019123369946e+00 1.0462898120989976e+01 1.7398345821031507e+00
13 1.8212162126279409e-14 1.3980524361693906e+01 1.6064173001279680e+00
14 2.2347052133596344e-14 1.6324278475965322e+01 2.3560810521591944e+00
15 2.0488275668689436e-14 1.1634540953282471e+01 8.7532937901934194e-01
16 1.9962896473720975e+00 1.5154340063875056e+01 7.3889637223681548e-01
17 1.9998212969863247e+00 1.2808601954980617e+01 8.6791014609837814e-04
18 2.0001690966031100e+00 1.7494282563863074e+01 1.5031912964956109e+00
19 1.4004289777679532e-14 2.0987978338370972e+01 1.4794694785860882e+00
20 1.4693673250189940e-14 2.3303136577699362e+01 2.3155714133515217e+00
21 1.4949226991540971e-14 1.8660939807202777e+01 6.7251404897324962e-01
22 2.0165422812371325e+00 2.2146365641372832e+01 6.5626016892312999e-01
23 2.0079413073091046e+00 1.9825564836652180e+01 2.2958493688991806e+00
24 2.0243524507707034e+00 2.4457231618468729e+01 1.5081229626854979e+00
25 1.4638419899022291e-14 2.7899259979454687e+01 1.6283105982691128e+00
26 1.5149367366973424e-14 3.0191136195185425e+01 2.55343503045613
27 1.2513284598738006e-14 2.5607030283618890e+01 7.2473871191187489e-01
28 2.0215091223360480e+00 2.9046253134388575e+01 8.4986555587604329e-01
29 2.0272909455377750e+00 2.6755548502527905e+01 2.3930836110352103e+00
30 2.0136080111843602e+00 3.1337961914106376e+01 1.7864567197953336e+00
31 1.6994515042836469e-14 3.4779176247757171e+01 1.9606496441348054e+00
32 1.6556440084220227e-14 3.7070454494117413e+01 4.2563897570613884e-01
33 1.3599057132726339e-14 3.2485072047357946e+01 1.0263444397606627e+00
34 2.0213187989707331e+00 3.5923634690617575e+01 1.2033315811419956e+00
35 2.0136477979023621e+00 3.3632117265126077e+01 2.6646119099195931e-01
36 2.0270777577084425e+00 3.8214305512771823e+01 2.1217302030229166e+00
37 1.3429199708327492e-14 4.1667123363216916e+01 2.1977664777845423e+00
38 1.7131764118602451e-14 4.3982984013220296e+01 5.7085900884511609e-01
39 1.8091693319137636e-14 3.9363528420919579e+01 1.3289855864566549e+00
40 2.0158496196843694e+00 4.2823988544492167e+01 1.3950382129767136e+00
41 2.0239109452903152e+00 4.0513050567962175e+01 5.4531417961359507e-01
42 2.0073218091979990e+00 4.5145812355158228e+01 2.2144872329678931e+00
43 3.9955961748399162e+00 4.8646755154545438e+01 2.1858961387033964e+00
44 3.9930630736208781e+00 2.2577368488201492e+00 4.7665566693636074e-01
45 4.0073956133441460e+00 4.6313633759174593e+01 1.4052342259200894e+00
46 5.9898767627710408e+00 1.0896137779682440e+00 1.3856923169798503e+00
47 6.0034988909245648e+00 4.7487964012542790e+01 6.1230219239584316e-01
48 5.9902837176661947e+00 3.4271103223308796e+00 2.1257983580445416e+00
49 4.0196658815526600e+00 6.9494538444143554e+00 1.9038145352107947e+00
50 4.0195413356416099e+00 9.2927625158182163e+00 1.4350147747570732e-01
51 4.0052705773542767e+00 4.6041217397797451e+00 1.1988872127284900e+00
52 6.0298971381350883e+00 8.1213908789068778e+00 1.0247016211707012e+00
53 6.0130611215422132e+00 5.7745106681826801e+00 3.5820371448633598e-01
54 6.0127378973053140e+00 1.0468489805093808e+01 1.6906643245499657e+00
55 3.9927147086934265e+00 1.3984964685266261e+01 1.5700140754428979e+00
56 3.9960882397219009e+00 1.6325313953815822e+01 2.3225490062108896e+00
57 4.0046158867406323e+00 1.1638088338656807e+01 8.4764858586739833e-01
58 5.9901437256360870e+00 1.5153756195753795e+01 6.6290982011526733e-01
59 5.9895900065560985e+00 1.2815811158240168e+01 -0.0770855479863468
60 6.0044947636187400e+00 1.7484112318119816e+01 1.4370154444415757e+00
61 4.0243144626316090e+00 2.0983229727065819e+01 1.4518386391010203e+00
62 4.0404590697491942e+00 2.3300277027504041e+01 2.2856693277590581e+00
63 4.0083566437516556e+00 1.8658105931501442e+01 6.4329026209318896e-01
64 6.0469514358880385e+00 2.2131252853485471e+01 5.9582004430585755e-01
65 6.0248757328472653e+00 1.9809834251275486e+01 2.2359947177571180e+00
66 6.0672983951048236e+00 2.4448764670504875e+01 1.4389281327307366e+00
67 4.0532070233570670e+00 2.7906753191454076e+01 1.5868562331613136e+00
68 4.0363288138607469e+00 3.0194892288111351e+01 2.52607934749006
69 4.0527338829137989e+00 2.5609030562547009e+01 6.8782766813928065e-01
70 6.0760891517858759e+00 2.9060017295312505e+01 7.6423873591269920e-01
71 6.0810250927626495e+00 2.6760660990959561e+01 2.3091433484363062e+00
72 6.0466322733321922e+00 3.1342635882188123e+01 1.7485206391805299e+00
73 4.0364314843749955e+00 3.4775281903977117e+01 1.9874315351352196e+00
74 4.0526417636063652e+00 3.7063303816695750e+01 4.6635655735016884e-01
75 4.0260469516280928e+00 3.2485088862381623e+01 1.0261412755329127e+00
76 6.0758465811948081e+00 3.5910320090741514e+01 1.2882722172538450e+00
77 6.0467252338266579e+00 3.3627615338002975e+01 3.0354690910779358e-01
78 6.0802861819886411e+00 3.8209812980480052e+01 2.2048990591234876e+00
79 4.0391750300862670e+00 4.1670075074978747e+01 2.2275350148436175e+00
80 4.0228951686533119e+00 4.3987992093498235e+01 5.9887219138740977e-01
81 4.0520784882596930e+00 3.9361289832597699e+01 1.3652973291016897e+00
82 6.0448529268490869e+00 4.2839786570271379e+01 1.4559231794630616e+00
83 6.0659000080020755e+00 4.0521840220596815e+01 6.1397044447543403e-01
84 6.0231248710587986e+00 4.5162072187530754e+01 2.2757206276546365e+00
