LAMMPS data file from restart file: timestep = 19, procs = 1

462 atoms

1 atom types

0.0000000000000000e+00 4.4210242714838003e+01 xlo xhi
0.0000000000000000e+00 4.8729155080812802e+01 ylo yhi
0.0000000000000000e+00 2.4611940040680800e+00 zlo zhi

Masses

1 55.845

Atoms

1 1 2.1307617921515590e-14 4.8632834338367772e+01 2.1960832715597842e+00 0 -1 -1
2 1 1.0765732281378452e-14 2.2396851044404347e+00 5.1065012334943272e-01 0 0 0
4 1 2.0004708823099353e+00 1.0716728428954618e+00 1.3655754945215592e+00 0 0 -1
6 1 1.9964893989441732e+00 3.4105142608039873e+00 2.1284484513830937e+00 0 0 -1
43 1 4.0080566803207018e+00 4.8639418113083998e+01 2.2290678404298907e+00 0 -1 -1
44 1 3.9961309124367506e+00 2.2420405449540537e+00 5.4791888527651100e-01 0 0 0
46 1 6.0036761380538390e+00 1.0837721507205234e+00 1.4373818486779073e+00 0 0 -1
48 1 5.9894412894339260e+00 3.4135540859724571e+00 2.2098636668308376e+00 0 0 -1
85 1 8.0202628871895580e+00 4.8672035450039203e+01 2.3340779017528384e+00 0 -1 -1
86 1 7.9983031982071280e+00 2.2651955240199371e+00 6.6697340019921836e-01 0 0 0
88 1 1.0015852105665871e+01 1.1389409412373483e+00 1.5870892075147494e+00 0 0 -1
90 1 9.9942734176229546e+00 3.4580843743730920e+00 2.3889501084760445e+00 0 0 -1
127 1 1.2037100390691023e+01 2.3037975651109356e-02 3.9410543674337356e-02 0 0 0
128 1 1.2012133290826400e+01 2.3457849202976102e+00 8.6246960243197879e-01 0 0 0
130 1 1.4034326312044518e+01 1.2212215221445766e+00 1.7642988979681891e+00 0 0 -1
132 1 1.4012239037844978e+01 3.5435268979211294e+00 1.4880932242156836e-01 0 0 0
169 1 1.6058948877085040e+01 8.3670528942148159e-02 1.7901526744870211e-01 0 0 0
170 1 1.6038147353211240e+01 2.4014269625750351e+00 1.0220034148481263e+00 0 0 0
172 1 1.8065361440595670e+01 1.2525101694966303e+00 1.8710777926002715e+00 0 0 -1
174 1 1.8052760225109616e+01 3.5619585542574881e+00 2.7402609489003216e-01 0 0 0
211 1 2.0088927312126586e+01 9.9808637845732420e-02 2.4460955541860052e-01 0 0 0
212 1 2.0080821950490662e+01 2.4109339444145932e+00 1.0957181090573569e+00 0 0 0
214 1 2.2105121357419023e+01 1.2574730954659961e+00 1.9044600733639254e+00 0 0 -1
216 1 2.2105121357419023e+01 3.5614973537613284e+00 3.1340684066573665e-01 0 0 0
253 1 2.4121315402711453e+01 9.9808637845733794e-02 2.4460955541859947e-01 0 0 0
254 1 2.4129420764347373e+01 2.4109339444145927e+00 1.0957181090573553e+00 0 0 0
256 1 2.6144881274242373e+01 1.2525101694966305e+00 1.8710777926002697e+00 0 0 -1
258 1 2.6157482489728423e+01 3.5619585542574876e+00 2.7402609489003227e-01 0 0 0
295 1 2.8151293837752998e+01 8.3670528942155570e-02 1.7901526744870216e-01 0 0 0
296 1 2.8172095361626798e+01 2.4014269625750346e+00 1.0220034148481252e+00 0 0 0
298 1 3.0175916402793526e+01 1.2212215221445775e+00 1.7642988979681891e+00 0 0 -1
300 1 3.0198003676993064e+01 3.5435268979211321e+00 1.4880932242156739e-01 0 0 0
337 1 3.2173142324147015e+01 2.3037975651111060e-02 3.9410543674338577e-02 0 0 0
338 1 3.2198109424011633e+01 2.3457849202976080e+00 8.6246960243197912e-01 0 0 0
340 1 3.4194390609172167e+01 1.1389409412373452e+00 1.5870892075147487e+00 0 0 -1
342 1 3.4215969297215082e+01 3.4580843743730947e+00 2.3889501084760472e+00 0 0 -1
379 1 3.6189979827648479e+01 4.8672035450039203e+01 2.3340779017528370e+00 0 -1 -1
380 1 3.6211939516630913e+01 2.2651955240199397e+00 6.6697340019922113e-01 0 0 0
382 1 3.8206566576784191e+01 1.0837721507205309e+00 1.4373818486779086e+00 0 0 -1
384 1 3.8220801425404112e+01 3.4135540859724567e+00 2.2098636668308376e+00 0 0 -1
421 1 4.0202186034517339e+01 4.8639418113083998e+01 2.2290678404298929e+00 0 -1 -1
422 1 4.0214111802401291e+01 2.2420405449540608e+00 5.4791888527650767e-01 0 0 0
424 1 4.2209771832528105e+01 1.0716728428954685e+00 1.3655754945215575e+00 0 0 -1
426 1 4.2213753315893861e+01 3.4105142608039851e+00 2.1284484513830959e+00 0 0 -1
7 1 2.0011685920806109e-14 6.9288996311519240e+00 1.9911921849052066e+00 0 0 -1
9 1 2.0719776153650662e-14 4.5836703807486145e+00 1.2599899301749911e+00 0 0 -1
11 1 1.9997969695951989e+00 5.7555593962135143e+00 4.0520550563370172e-01 0 0 0
49 1 4.0037774761055802e+00 6.9269356624970522e+00 2.0219811581857861e+00 0 0 -1
