1.000000000000000000e+00 1.000000000000000000e+00 1.253009999999999957e+00 1.667829999999999924e+00 7.790239999999999831e+00 -2.656540000000000012e-01 8.750810000000000533e-02 -8.508259999999999712e-01
2.000000000000000000e+00 1.000000000000000000e+00 8.505499999999999616e+00 2.246070000000000011e+00 8.668229999999999436e+00 7.879099999999999993e-01 -2.656689999999999885e-01 1.023509999999999920e+00
3.000000000000000000e+00 1.000000000000000000e+00 4.467769999999999797e+00 5.716999999999999638e+00 2.236200000000000188e+00 -1.036289999999999933e+00 -4.369810000000000083e-01 -4.016500000000000070e-01
4.000000000000000000e+00 1.000000000000000000e+00 7.150210000000000399e+00 7.101530000000000342e+00 1.322829999999999950e+00 -8.712530000000000552e-01 4.539920000000000067e-01 -1.291849999999999943e+00
5.000000000000000000e+00 1.000000000000000000e+00 2.865159999999999929e+00 7.738629999999999676e+00 3.546980000000000022e+00 -4.194809999999999928e-01 8.784619999999999651e-01 -1.262500000000000011e-01
6.000000000000000000e+00 1.000000000000000000e+00 7.483240000000000336e+00 3.860140000000000238e-01 7.851880000000000415e+00 7.696479999999999988e-01 6.040680000000000494e-01 -1.060449999999999893e+00
7.000000000000000000e+00 1.000000000000000000e+00 1.966560000000000086e+00 7.624889999999999723e+00 8.879860000000000753e+00 -6.239900000000000446e-01 -6.951800000000000201e-01 -5.273940000000000294e-01
8.000000000000000000e+00 1.000000000000000000e+00 2.581479999999999997e+00 2.952609999999999957e+00 7.847579999999999778e+00 -9.347950000000000426e-01 -1.060289999999999982e-01 1.186299999999999993e-01
9.000000000000000000e+00 1.000000000000000000e+00 2.226109999999999811e+00 3.709169999999999856e+00 4.415140000000000065e+00 -9.215550000000000130e-01 7.522769999999999457e-02 -6.559359999999999635e-01
1.000000000000000000e+01 1.000000000000000000e+00 8.638379999999999725e+00 8.420529999999999404e+00 8.166769999999999641e+00 -3.288130000000000219e-01 -3.499990000000000046e-01 -9.598299999999999610e-01
1.100000000000000000e+01 1.000000000000000000e+00 5.374130000000000296e-01 3.134320000000000217e+00 7.283180000000000209e-03 6.965750000000000552e-01 7.662959999999999772e-01 -3.980130000000000057e-01
1.200000000000000000e+01 1.000000000000000000e+00 7.906240000000000379e+00 9.389549999999999841e+00 1.906130000000000102e+00 -7.685680000000000289e-01 8.769970000000000265e-01 -5.076230000000000464e-01
1.300000000000000000e+01 1.000000000000000000e+00 6.177170000000000272e+00 4.192840000000000344e+00 5.870589999999999975e+00 -1.441219999999999946e+00 5.609439999999999982e-01 -1.483020000000000005e+00
1.400000000000000000e+01 1.000000000000000000e+00 3.145300000000000207e+00 4.761809999999999654e+00 3.621969999999999912e-01 -6.605790000000000273e-02 3.635979999999999768e-01 -1.556240000000000068e+00
1.500000000000000000e+01 1.000000000000000000e+00 8.812469999999999359e+00 4.460289999999999644e+00 1.427000000000000046e+00 -9.744840000000000169e-01 -2.417719999999999869e-01 9.976190000000000335e-01
1.600000000000000000e+01 1.000000000000000000e+00 2.419709999999999805e+00 6.926520000000000454e-01 5.801590000000000025e+00 -1.398139999999999938e+00 2.075130000000000030e-01 -1.104440000000000088e+00
1.700000000000000000e+01 1.000000000000000000e+00 8.570639999999999148e+00 3.320870000000000211e+00 7.099739999999999718e+00 7.945790000000000353e-01 -4.366490000000000093e-01 3.534599999999999964e-01
