#bin. KALJ data file T=0.5

1000 atoms
2 atom types

0 9.4 xlo xhi
0 9.4 ylo yhi
0 9.4 zlo zhi

Masses

1 1.0
2 1.0

Atoms

1 1 0.910568 4.49614 9.25307
2 1 7.04581 5.77739 1.07782
3 1 3.31235 4.4043 2.2351
4 1 7.95502 7.67896 7.92096
5 1 2.58914 0.715637 3.90349
6 1 6.22509 9.1074 7.26034
7 1 0.22136 7.06291 0.355538
8 1 3.63356 9.27891 5.58139
9 1 3.37117 5.08324 6.28063
10 1 9.29976 8.49387 9.0496
11 1 7.47784 0.416063 6.62574
12 1 0.562032 1.03434 1.45966
13 1 1.39986 2.68753 1.02104
14 1 4.14199 4.9156 2.77154
15 1 7.03119 2.73209 9.35947
16 1 1.3498 0.181742 5.61765
17 1 8.80431 2.94778 0.516494
18 1 6.56139 7.30287 9.11031
19 1 2.84657 3.57111 8.72112
20 1 6.55261 5.16384 6.72137
21 1 8.57489 2.57306 3.10245
22 1 3.47615 2.96558 6.56782
23 1 5.24716 1.10835 0.147378
24 1 2.53123 3.46325 6.78424
25 1 6.81938 0.531122 8.18938
26 1 0.447901 4.27195 2.63322
27 1 0.408312 7.7593 1.55573
28 1 4.48125 3.86315 3.9195
29 1 1.32885 2.76205 5.7404
30 1 1.3387 1.89939 4.9053
31 1 2.42747 3.75355 2.05862
32 1 5.90842 7.605 5.4468
33 1 1.29523 0.849902 7.45851
34 1 6.72811 0.111687 3.13404
35 1 8.59329 1.5912 2.77635
36 1 2.76722 7.96392 2.0024
37 1 5.52366 1.51881 1.14271
38 1 2.04794 6.8984 4.5381
39 1 0.907725 1.42833 6.50048
40 1 7.38898 1.67947 9.06421
41 1 8.67647 6.66467 6.36978
42 1 2.31832 8.73225 4.15638
43 1 0.908422 1.84395 8.55262
44 1 3.57436 3.35644 5.35988
45 1 5.18926 2.18612 5.77848
46 1 2.44499 5.36875 5.17311
47 1 1.45628 6.22164 8.58355
48 1 5.25 5.07139 2.80081
49 1 3.86786 4.22399 6.87563
50 1 1.48338 8.21434 3.27748
51 1 2.50225 5.894 4.14329
52 1 3.53075 1.37793 1.20252
53 1 4.77854 2.84982 4.13401
54 1 6.89416 8.29454 9.39044
55 1 1.32099 5.30712 7.36639
56 1 1.10998 5.42766 9.08968
57 1 8.63092 0.568694 7.29031
58 1 7.89782 8.0792 8.91292
59 1 9.20269 9.0664 5.37651
60 1 1.78517 8.60412 0.610056
61 1 4.73537 2.05943 2.96017
62 1 0.586876 0.120308 9.07079
63 1 6.97178 8.1856 8.34804
64 1 7.61176 7.05117 9.17291
65 1 7.44378 2.27586 5.49737
66 1 3.28226 5.78562 7.10278
67 1 1.79449 0.192799 2.12898
68 1 3.92274 6.44034 0.480569
69 1 5.18129 4.06046 2.95813
70 1 7.80363 4.1609 4.12559
71 1 8.12879 4.13986 0.477887
72 1 6.66369 7.836 6.21781
73 1 4.06001 5.80876 6.32809
74 1 6.34525 8.5666 5.31184
75 1 7.92132 0.548654 8.94936
76 1 6.42205 2.14483 0.928306
77 1 2.8749 2.94168 4.4379
78 1 2.54623 7.0133 1.41528
79 1 5.05333 0.53019 1.11697
80 1 0.315841 4.74642 6.16654
81 1 3.74394 8.64513 3.12387
82 1 5.68217 2.60831 4.85513
83 1 4.34497 7.37156 4.64598
84 1 1.36463 7.7002 7.3084
85 1 2.33551 3.17188 1.04413
